*HASH_VALUE	creature ID	name	ia	da	cc	pr	p	pia	pda
_3ECDABF3174C55CF	ckffx7	Kirosta dominant	un	le	du	au	Kirostas dominants	des	les
_D26C6F5CFEC30E29	object_1_crate_15_a	Caisse	une	la	de la	à la	Caisses	des	les
_34504ECB2CB2B909	object_chest_wisdom_fyros_sel	Coffre de Sagesse	un	le	du	au	Coffres de Sagesse	des	les
_34504ECBABD25910	object_chest_wisdom_matis_sel	Coffre de Sagesse	un	le	du	au	Coffres de Sagesse	des	les
_ECEF752227C18553	object_chest_wisdom_std_sel	Coffre de Sagesse	un	le	du	au	Coffres de Sagesse	des	les
_C48E1D2093C902DB	object_chest_wisdom_tryker_sel	Coffre de Sagesse	un	le	du	au	Coffres de Sagesse	des	les
_34504EC1A9B2911D	object_chest_wisdom_zorai_sel	Coffre de Sagesse	un	le	du	au	Coffres de Sagesse	des	les
_8E9F8272B67BC4F1	CHLCF4	Yelk mortel	un	le	du	au	Yelks mortels	des	les
_C8BF4A751D54F925	CCDCF4	Torbak mortel	un	le	du	au	Torbaks mortels	des	les
_4FFA63BE1A84198C	CCEGF3	Ragus démoniaque	un	le	du	au	Ragus démoniaques	des	les
_120D02DDF202473C	CBCCF2	Yber frénétique	un	l'\d	de l'	à l'	Ybers frénétiques	des	les
_8180BA59639B89A5	CCMCF1	Jugula dément	un	le	du	au	Jugulas déments	des	les
_48405A6EE044E51F	CHKCF4	Timari mortel	un	le	du	au	Timaris mortels	des	les
_97B1DD89C3D4E513	CCHCF4	Varinx mortel	un	le	du	au	Varinx mortels	des	les
_82F2E2F78A3D0942	CCFCF4	Najab mortel	un	le	du	au	Najabs mortels	des	les
_1EA71F6E589DEB05	CBACF4	Igara mortel	un	l'\d	de l'	à l'	Igaras mortels	des	les
_59846BD122F184F4	CCBCF4	Clopper mortel	un	le	du	au	Cloppers mortels	des	les
_E029CFCC61099056	CCACF3	Gingo démoniaque	un	le	du	au	Gingos démoniaques	des	les
_1AD2BBB6A4119CE3	CPECF4	Cratcha mortel	un	le	du	au	Cratchas mortels	des	les
_ED6C7FDD546C0560	CPCCF4	Psykopla mortel	un	le	du	au	Psykoplas mortels	des	les
_875242EF8FED353A	CPACF4	Jubla mortel	un	le	du	au	Jublas mortels	des	les
_05C226EE0D3D4D39	CCCCF4	Goari mortel	un	le	du	au	Goaris mortels	des	les
_29F823412F1E3A9A	CDCCF3	Frahar démoniaque	un	le	du	au	Frahars démoniaques	des	les
_E0F3BFC624A3E557	CDACF3	Cute démoniaque	un	le	du	au	Cutes démoniaques	des	les
_E7880F392D2E3A91	CDBCF3	Gibbai démoniaque	un	le	du	au	Gibbais démoniaques	des	les
_06AF666BDED3B528	CDCCF4	Frahar mortel	un	le	du	au	Frahars mortels	des	les
_90F0027ABA1AC4EB	CDACF4	Cute mortel	un	le	du	au	Cutes mortels	des	les
_A59F4EE99C83B91F	CDBCF4	Gibbaï mortel	un	le	du	au	Gibbaïs mortels	des	les
_C4A4A22D76905849	CCGCF4	Vorax mortel	un	le	du	au	Vorax mortels	des	les
_CB006267F91AC4FF	CHECF4	Cray mortel	un	le	du	au	Crays mortels	des	les
_58E25FC49FC178F5	CKACF4	Kidinak mortel	un	le	du	au	Kidinaks mortels	des	les
_470F9E849C93191F	CKICF4	Kizoar mortel	un	le	du	au	Kizoars mortels	des	les
_1D239BD59E8278EB	CKJCF4	Kipesta mortel	un	le	du	au	Kipestas mortels	des	les
_DAD2B7C5A28278EB	CKECF4	Kipucka mortel	un	le	du	au	Kipuckas mortels	des	les
_592397C8216178FC	CKDCF4	Kinsher mortel	un	le	du	au	Kinshers mortels	des	les
_09DFAA7F9DC4E91F	CKBCF4	Kinrey mortel	un	le	du	au	Kinreys mortels	des	les
_D5457084DD338367	CDCCF5	Lakisey		le	du				
_D0143C48EED6D264	CCGCF5	Rhadab		le	du				
_D5D4646595E54B44	CBACF5	Dawil		le	du				
_D6F4BC6A6E54D264	CPFCF5	Firgin		le	du				
_DB55A488A004676E	CKFCF7	Wekotup		le	du				
_1AE3685A9BD55381	CDBCF7	Valcorenoch		le	du				
_AE0E8D44245CD0C1	CKDSB4_sw	Faible Kitin des Profondeurs	un	le	du	au	Faibles Kitins des Profondeurs	des	les
_52ACD557D5DBCBDB	CKDSC4_sw	Kitin des Profondeurs	un	le	du	au	Kitins des Profondeurs	des	les
_4B5993E95096E0BD	CKDSD4_sw	Furieux Kitin des Profondeurs	un	le	du	au	Furieux Kitins des Profondeurs	des	les
_75210E1DA03F2D68	CKDSE4_sw	Terrible Kitin des Profondeurs	un	le	du	au	Terribles Kitins des Profondeurs	des	les
_F03F5551668D98D2	CKDSF4_sw	Atroce Kitin des Profondeurs	un	le	du	au	Atroces Kitins des Profondeurs	des	les
_AEEE8D44245CD0C1	CKBSB4_sw	Faible Kitin des Profondeurs	un	le	du	au	Faibles Kitins des Profondeurs	des	les
_528CD557D5DBCBDB	CKBSC4_sw	Kitin des Profondeurs	un	le	du	au	Kitins des Profondeurs	des	les
_4B3993E95096E0BD	CKBSD4_sw	Furieux Kitin des Profondeurs	un	le	du	au	Furieux Kitins des Profondeurs	des	les
_75010E1DA03F2D68	CKBSE4_sw	Terrible Kitin des Profondeurs	un	le	du	au	Terribles Kitins des Profondeurs	des	les
_F01F5551668D98D2	CKBSF4_sw	Atroce Kitin des Profondeurs	un	le	du	au	Atroces Kitins des Profondeurs	des	les
_AE6E8D44245CD0C1	CKJSB4_sw	Faible Kitin des Profondeurs	un	le	du	au	Faibles Kitins des Profondeurs	des	les
_520CD557D5DBCBDB	CKJSC4_sw	Kitin des Profondeurs	un	le	du	au	Kitins des Profondeurs	des	les
_4BB993E95096E0BD	CKJSD4_sw	Furieux Kitin des Profondeurs	un	le	du	au	Furieux Kitins des Profondeurs	des	les
_75810E1DA03F2D68	CKJSE4_sw	Terrible Kitin des Profondeurs	un	le	du	au	Terribles Kitins des Profondeurs	des	les
_F09F5551668D98D2	CKJSF4_sw	Atroce Kitin des Profondeurs	un	le	du	au	Atroces Kitins des Profondeurs	des	les
_AE1E8D44245CD0C1	CKESB4_sw	Faible Kitin des Profondeurs	un	le	du	au	Faibles Kitins des Profondeurs	des	les
_52BCD557D5DBCBDB	CKESC4_sw	Kitin des Profondeurs	un	le	du	au	Kitins des Profondeurs	des	les
_4B6993E95096E0BD	CKESD4_sw	Furieux Kitin des Profondeurs	un	le	du	au	Furieux Kitins des Profondeurs	des	les
_75310E1DA03F2D68	CKESE4_sw	Terrible Kitin des Profondeurs	un	le	du	au	Terribles Kitins des Profondeurs	des	les
_F04F5551668D98D2	CKESF4_sw	Atroce Kitin des Profondeurs	un	le	du	au	Atroces Kitins des Profondeurs	des	les
_AE2E8D44245CD0C1	CKFSB4_sw	Faible Kitin des Profondeurs	un	le	du	au	Faibles Kitins des Profondeurs	des	les
_52CCD557D5DBCBDB	CKFSC4_sw	Kitin des Profondeurs	un	le	du	au	Kitins des Profondeurs	des	les
_4B7993E95096E0BD	CKFSD4_sw	Furieux Kitin des Profondeurs	un	le	du	au	Furieux Kitins des Profondeurs	des	les
_75410E1DA03F2D68	CKFSE4_sw	Terrible Kitin des Profondeurs	un	le	du	au	Terribles Kitins des Profondeurs	des	les
_F05F5551668D98D2	CKFSF4_sw	Atroce Kitin des Profondeurs	un	le	du	au	Atroces Kitins des Profondeurs	des	les
_AEDE8D44245CD0C1	CKASB4_sw	Faible Kitin des Profondeurs	un	le	du	au	Faibles Kitins des Profondeurs	des	les
_527CD557D5DBCBDB	CKASC4_sw	Kitin des Profondeurs	un	le	du	au	Kitins des Profondeurs	des	les
_4B2993E95096E0BD	CKASD4_sw	Furieux Kitin des Profondeurs	un	le	du	au	Furieux Kitins des Profondeurs	des	les
_75F10E1DA03F2D68	CKASE4_sw	Terrible Kitin des Profondeurs	un	le	du	au	Terribles Kitins des Profondeurs	des	les
_F00F5551668D98D2	CKASF4_sw	Atroce Kitin des Profondeurs	un	le	du	au	Atroces Kitins des Profondeurs	des	les
_B54370CDE317D4DA	ckbsf4_sw_boss_fyros	Exterminateur Fyros	un	l'\d	de l'	à l'	Exterminateurs Fyros	des	les
_717378B5A5B7C4C4	ckdsf4_sw_boss_matis	Exterminateur Matis	un	l'\d	de l'	à l'	Exterminateurs Matis	des	les
_B5D470C307FE9CD0	ckesf4_sw_boss_zorai	Exterminateur zoraï	un	l'\d	de l'	à l'	exterminateurs Zoraï	des	les
_F28311BBC21B20AC	ckfsf4_sw_boss_tryker	Exterminateur Tryker	un	l'\d	de l'	à l'	Exterminateurs Trykers	des	les
_11B0BDDB04384733	object_backpack_loot_player	Sac à dos	un	le 	dans le	au	Sacs à dos	des	les
_3207977E491033A9	object_backpack_loot_player_r2	Sac à dos	un	le 	dans le	au	Sacs à dos	des	les
_B18EEC04A806A107	object_pr_s3_ploomweed_a	Ploomweed Dash							
_B6EFEC04E80600F7	object_pr_s3_ploomweed_b	Ploomweed Zuc							
_040918ABAD87E067	object_pr_s3_amoeba_a	Amoeba Dan							
_040918AB70671878	object_pr_s3_amoeba_b	Amoeba Tolz							
_040918AB6D97FC78	object_pr_s3_amoeba_c	Amoeba Shon							
_F93F31F7CEC7989D	object_pr_s3_cokamool_a	Cokamool Frez							
_F7DF19FCCED7980C	object_pr_s3_cokamool_b	Cokamool Kloro							
_B9CF0D05CEE7989D	object_pr_s3_cokamool_c	Cokamool Tiny							
_A07A2D256EA4A79B	object_pr_s2_toopetz_a	Toopetz Gret							
_A07A0D212F74AB9B	object_pr_s2_toopetz_b	Toopetz Dual							
_A07A5C396E75AF9B	object_pr_s2_toopetz_c	Toopetz Try							
_985368225182878F	ccecf3	<GEN>ccecf3							
_9A83682512F2978E	cchdd6	<GEN>cchdd6							
_D9436820D1726B8D	ccdeb1	<GEN>ccdeb1							
_D9436821D1826F8D	ccdeb2	<GEN>ccdeb2							
_D9436822D192738D	ccdeb3	<GEN>ccdeb3							
_D9436823D1A2778D	ccdeb4	<GEN>ccdeb4							
_D943682011726F8E	ccdec1	<GEN>ccdec1							
_D94368211182738E	ccdec2	<GEN>ccdec2							
_D94368221192778E	ccdec3	<GEN>ccdec3							
_D943682311A27B8E	ccdec4	<GEN>ccdec4							
_D94368205272738F	ccded1	<GEN>ccded1							
_D94368215282778F	ccded2	<GEN>ccded2							
_D943682252927B8F	ccded3	<GEN>ccded3							
_D943682352A27F8F	ccded4	<GEN>ccded4							
_D943682092727790	ccdee1	<GEN>ccdee1							
_D943682192827B90	ccdee2	<GEN>ccdee2							
_D943682292927F90	ccdee3	<GEN>ccdee3							
_D943682392A28390	ccdee4	<GEN>ccdee4							
_D9436820D2727B91	ccdef1	<GEN>ccdef1							
_D9436821D2827F91	ccdef2	<GEN>ccdef2							
_D9436822D2928391	ccdef3	<GEN>ccdef3							
_D9436823D2A28791	ccdef4	<GEN>ccdef4							
_DA836820D1B27B8D	ccheb1	<GEN>ccheb1							
_DA836821D1C27F8D	ccheb2	<GEN>ccheb2							
_DA836822D1D2838D	ccheb3	<GEN>ccheb3							
_DA836823D1E2878D	ccheb4	<GEN>ccheb4							
_DA83682011B27F8E	cchec1	<GEN>cchec1							
_DA83682111C2838E	cchec2	<GEN>cchec2							
_DA83682211D2878E	cchec3	<GEN>cchec3							
_DA83682311E28B8E	cchec4	<GEN>cchec4							
_DA83682052B2838F	cched1	<GEN>cched1							
_DA83682152C2878F	cched2	<GEN>cched2							
_DA83682252D28B8F	cched3	<GEN>cched3							
_DA83682352E28F8F	cched4	<GEN>cched4							
_DA83682092B28790	cchee1	<GEN>cchee1							
_DA83682192C28B90	cchee2	<GEN>cchee2							
_DA83682292D28F90	cchee3	<GEN>cchee3							
_DA83682392E29390	cchee4	<GEN>cchee4							
_DA836820D2B28B91	cchef1	<GEN>cchef1							
_DA836821D2C28F91	cchef2	<GEN>cchef2							
_DA836822D2D29391	cchef3	<GEN>cchef3							
_DA836823D2E29791	cchef4	<GEN>cchef4							
_18236C20D142638E	cdaeb1	<GEN>cdaeb1							
_18236C21D152678E	cdaeb2	<GEN>cdaeb2							
_18236C22D1626B8E	cdaeb3	<GEN>cdaeb3							
_18236C23D1726F8E	cdaeb4	<GEN>cdaeb4							
_18236C201142678F	cdaec1	<GEN>cdaec1							
_18236C2111526B8F	cdaec2	<GEN>cdaec2							
_18236C2211626F8F	cdaec3	<GEN>cdaec3							
_18236C231172738F	cdaec4	<GEN>cdaec4							
_18236C2052426B90	cdaed1	<GEN>cdaed1							
_18236C2152526F90	cdaed2	<GEN>cdaed2							
_18236C2252627390	cdaed3	<GEN>cdaed3							
_18236C2352727790	cdaed4	<GEN>cdaed4							
_18236C2092426F91	cdaee1	<GEN>cdaee1							
_18236C2192527391	cdaee2	<GEN>cdaee2							
_18236C2292627791	cdaee3	<GEN>cdaee3							
_18236C2392727B91	cdaee4	<GEN>cdaee4							
_18236C20D2427392	cdaef1	<GEN>cdaef1							
_18236C21D2527792	cdaef2	<GEN>cdaef2							
_18236C22D2627B92	cdaef3	<GEN>cdaef3							
_18236C23D2727F92	cdaef4	<GEN>cdaef4							
_5A236C2013D26397	cdanb1	<GEN>cdanb1							
_5A236C2113E26797	cdanb2	<GEN>cdanb2							
_5A236C2213F26B97	cdanb3	<GEN>cdanb3							
_5A236C2313026F97	cdanb4	<GEN>cdanb4							
_5A236C2053D26798	cdanc1	<GEN>cdanc1							
_5A236C2153E26B98	cdanc2	<GEN>cdanc2							
_5A236C2253F26F98	cdanc3	<GEN>cdanc3							
_5A236C2353027398	cdanc4	<GEN>cdanc4							
_5A236C2094D26B99	cdand1	<GEN>cdand1							
_5A236C2194E26F99	cdand2	<GEN>cdand2							
_5A236C2294F27399	cdand3	<GEN>cdand3							
_5A236C2394027799	cdand4	<GEN>cdand4							
_5A236C20D4D26F9A	cdane1	<GEN>cdane1							
_5A236C21D4E2739A	cdane2	<GEN>cdane2							
_5A236C22D4F2779A	cdane3	<GEN>cdane3							
_5A236C23D4027B9A	cdane4	<GEN>cdane4							
_5A236C2014D2739B	cdanf1	<GEN>cdanf1							
_5A236C2114E2779B	cdanf2	<GEN>cdanf2							
_5A236C2214F27B9B	cdanf3	<GEN>cdanf3							
_5A236C2314027F9B	cdanf4	<GEN>cdanf4							
_9B236C205423639C	cdasb1	<GEN>cdasb1							
_9B236C215433679C	cdasb2	<GEN>cdasb2							
_9B236C2254436B9C	cdasb3	<GEN>cdasb3							
_9B236C2354536F9C	cdasb4	<GEN>cdasb4							
_9B236C209423679D	cdasc1	<GEN>cdasc1							
_9B236C2194336B9D	cdasc2	<GEN>cdasc2							
_9B236C2294436F9D	cdasc3	<GEN>cdasc3							
_9B236C239453739D	cdasc4	<GEN>cdasc4							
_9B236C20D5236B9E	cdasd1	<GEN>cdasd1							
_9B236C21D5336F9E	cdasd2	<GEN>cdasd2							
_9B236C22D543739E	cdasd3	<GEN>cdasd3							
_9B236C23D553779E	cdasd4	<GEN>cdasd4							
_9B236C2015236F9F	cdase1	<GEN>cdase1							
_9B236C211533739F	cdase2	<GEN>cdase2							
_9B236C221543779F	cdase3	<GEN>cdase3							
_9B236C2315537B9F	cdase4	<GEN>cdase4							
_9B236C20552373A0	cdasf1	<GEN>cdasf1							
_9B236C21553377A0	cdasf2	<GEN>cdasf2							
_9B236C2255437BA0	cdasf3	<GEN>cdasf3							
_9B236C2355537FA0	cdasf4	<GEN>cdasf4							
_DC236C209533639D	cdatb1	<GEN>cdatb1							
_DC236C219543679D	cdatb2	<GEN>cdatb2							
_DC236C2295536B9D	cdatb3	<GEN>cdatb3							
_DC236C2395636F9D	cdatb4	<GEN>cdatb4							
_DC236C20D533679E	cdatc1	<GEN>cdatc1							
_DC236C21D5436B9E	cdatc2	<GEN>cdatc2							
_DC236C22D5536F9E	cdatc3	<GEN>cdatc3							
_DC236C23D563739E	cdatc4	<GEN>cdatc4							
_DC236C2016336B9F	cdatd1	<GEN>cdatd1							
_DC236C2116436F9F	cdatd2	<GEN>cdatd2							
_DC236C221653739F	cdatd3	<GEN>cdatd3							
_DC236C231663779F	cdatd4	<GEN>cdatd4							
_DC236C2056336FA0	cdate1	<GEN>cdate1							
_DC236C21564373A0	cdate2	<GEN>cdate2							
_DC236C22565377A0	cdate3	<GEN>cdate3							
_DC236C2356637BA0	cdate4	<GEN>cdate4							
_DC236C20963373A1	cdatf1	<GEN>cdatf1							
_DC236C21964377A1	cdatf2	<GEN>cdatf2							
_DC236C2296537BA1	cdatf3	<GEN>cdatf3							
_DC236C2396637FA1	cdatf4	<GEN>cdatf4							
_1C236C20D543639E	cdaub1	<GEN>cdaub1							
_1C236C21D553679E	cdaub2	<GEN>cdaub2							
_1C236C22D5636B9E	cdaub3	<GEN>cdaub3							
_1C236C23D5736F9E	cdaub4	<GEN>cdaub4							
_1C236C201543679F	cdauc1	<GEN>cdauc1							
_1C236C2115536B9F	cdauc2	<GEN>cdauc2							
_1C236C2215636F9F	cdauc3	<GEN>cdauc3							
_1C236C231573739F	cdauc4	<GEN>cdauc4							
_1C236C2056436BA0	cdaud1	<GEN>cdaud1							
_1C236C2156536FA0	cdaud2	<GEN>cdaud2							
_1C236C22566373A0	cdaud3	<GEN>cdaud3							
_1C236C23567377A0	cdaud4	<GEN>cdaud4							
_1C236C2096436FA1	cdaue1	<GEN>cdaue1							
_1C236C21965373A1	cdaue2	<GEN>cdaue2							
_1C236C22966377A1	cdaue3	<GEN>cdaue3							
_1C236C2396737BA1	cdaue4	<GEN>cdaue4							
_1C236C20D64373A2	cdauf1	<GEN>cdauf1							
_1C236C21D65377A2	cdauf2	<GEN>cdauf2							
_1C236C22D6637BA2	cdauf3	<GEN>cdauf3							
_1C236C23D6737FA2	cdauf4	<GEN>cdauf4							
_5C236C201553639F	cdavb1	<GEN>cdavb1							
_5C236C211563679F	cdavb2	<GEN>cdavb2							
_5C236C2215736B9F	cdavb3	<GEN>cdavb3							
_5C236C2315836F9F	cdavb4	<GEN>cdavb4							
_5C236C20555367A0	cdavc1	<GEN>cdavc1							
_5C236C2155636BA0	cdavc2	<GEN>cdavc2							
_5C236C2255736FA0	cdavc3	<GEN>cdavc3							
_5C236C23558373A0	cdavc4	<GEN>cdavc4							
_5C236C2096536BA1	cdavd1	<GEN>cdavd1							
_5C236C2196636FA1	cdavd2	<GEN>cdavd2							
_5C236C22967373A1	cdavd3	<GEN>cdavd3							
_5C236C23968377A1	cdavd4	<GEN>cdavd4							
_5C236C20D6536FA2	cdave1	<GEN>cdave1							
_5C236C21D66373A2	cdave2	<GEN>cdave2							
_5C236C22D67377A2	cdave3	<GEN>cdave3							
_5C236C23D6837BA2	cdave4	<GEN>cdave4							
_5C236C20165373A3	cdavf1	<GEN>cdavf1							
_5C236C21166377A3	cdavf2	<GEN>cdavf2							
_5C236C2216737BA3	cdavf3	<GEN>cdavf3							
_5C236C2316837FA3	cdavf4	<GEN>cdavf4							
_9C236C20556363A0	cdawb1	<GEN>cdawb1							
_9C236C21557367A0	cdawb2	<GEN>cdawb2							
_9C236C2255836BA0	cdawb3	<GEN>cdawb3							
_9C236C2355936FA0	cdawb4	<GEN>cdawb4							
_9C236C20956367A1	cdawc1	<GEN>cdawc1							
_9C236C2195736BA1	cdawc2	<GEN>cdawc2							
_9C236C2295836FA1	cdawc3	<GEN>cdawc3							
_9C236C23959373A1	cdawc4	<GEN>cdawc4							
_9C236C20D6636BA2	cdawd1	<GEN>cdawd1							
_9C236C21D6736FA2	cdawd2	<GEN>cdawd2							
_9C236C22D68373A2	cdawd3	<GEN>cdawd3							
_9C236C23D69377A2	cdawd4	<GEN>cdawd4							
_9C236C2016636FA3	cdawe1	<GEN>cdawe1							
_9C236C21167373A3	cdawe2	<GEN>cdawe2							
_9C236C22168377A3	cdawe3	<GEN>cdawe3							
_9C236C2316937BA3	cdawe4	<GEN>cdawe4							
_9C236C20566373A4	cdawf1	<GEN>cdawf1							
_9C236C21567377A4	cdawf2	<GEN>cdawf2							
_9C236C2256837BA4	cdawf3	<GEN>cdawf3							
_9C236C2356937FA4	cdawf4	<GEN>cdawf4							
_DD236C20967363A1	cdaxb1	<GEN>cdaxb1							
_DD236C21968367A1	cdaxb2	<GEN>cdaxb2							
_DD236C2296936BA1	cdaxb3	<GEN>cdaxb3							
_DD236C2396A36FA1	cdaxb4	<GEN>cdaxb4							
_DD236C20D67367A2	cdaxc1	<GEN>cdaxc1							
_DD236C21D6836BA2	cdaxc2	<GEN>cdaxc2							
_DD236C22D6936FA2	cdaxc3	<GEN>cdaxc3							
_DD236C23D6A373A2	cdaxc4	<GEN>cdaxc4							
_DD236C2017736BA3	cdaxd1	<GEN>cdaxd1							
_DD236C2117836FA3	cdaxd2	<GEN>cdaxd2							
_DD236C22179373A3	cdaxd3	<GEN>cdaxd3							
_DD236C2317A377A3	cdaxd4	<GEN>cdaxd4							
_DD236C2057736FA4	cdaxe1	<GEN>cdaxe1							
_DD236C21578373A4	cdaxe2	<GEN>cdaxe2							
_DD236C22579377A4	cdaxe3	<GEN>cdaxe3							
_DD236C2357A37BA4	cdaxe4	<GEN>cdaxe4							
_DD236C20977373A5	cdaxf1	<GEN>cdaxf1							
_DD236C21978377A5	cdaxf2	<GEN>cdaxf2							
_DD236C2297937BA5	cdaxf3	<GEN>cdaxf3							
_DD236C2397A37FA5	cdaxf4	<GEN>cdaxf4							
_1D236C20D68363A2	cdayb1	<GEN>cdayb1							
_1D236C21D69367A2	cdayb2	<GEN>cdayb2							
_1D236C22D6A36BA2	cdayb3	<GEN>cdayb3							
_1D236C23D6B36FA2	cdayb4	<GEN>cdayb4							
_1D236C20168367A3	cdayc1	<GEN>cdayc1							
_1D236C2116936BA3	cdayc2	<GEN>cdayc2							
_1D236C2216A36FA3	cdayc3	<GEN>cdayc3							
_1D236C2316B373A3	cdayc4	<GEN>cdayc4							
_1D236C2057836BA4	cdayd1	<GEN>cdayd1							
_1D236C2157936FA4	cdayd2	<GEN>cdayd2							
_1D236C2257A373A4	cdayd3	<GEN>cdayd3							
_1D236C2357B377A4	cdayd4	<GEN>cdayd4							
_1D236C2097836FA5	cdaye1	<GEN>cdaye1							
_1D236C21979373A5	cdaye2	<GEN>cdaye2							
_1D236C2297A377A5	cdaye3	<GEN>cdaye3							
_1D236C2397B37BA5	cdaye4	<GEN>cdaye4							
_1D236C20D78373A6	cdayf1	<GEN>cdayf1							
_1D236C21D79377A6	cdayf2	<GEN>cdayf2							
_1D236C22D7A37BA6	cdayf3	<GEN>cdayf3							
_1D236C23D7B37FA6	cdayf4	<GEN>cdayf4							
_58336C20D152678E	cdbeb1	<GEN>cdbeb1							
_58336C21D1626B8E	cdbeb2	<GEN>cdbeb2							
_58336C22D1726F8E	cdbeb3	<GEN>cdbeb3							
_58336C23D182738E	cdbeb4	<GEN>cdbeb4							
_58336C2011526B8F	cdbec1	<GEN>cdbec1							
_58336C2111626F8F	cdbec2	<GEN>cdbec2							
_58336C221172738F	cdbec3	<GEN>cdbec3							
_58336C231182778F	cdbec4	<GEN>cdbec4							
_58336C2052526F90	cdbed1	<GEN>cdbed1							
_58336C2152627390	cdbed2	<GEN>cdbed2							
_58336C2252727790	cdbed3	<GEN>cdbed3							
_58336C2352827B90	cdbed4	<GEN>cdbed4							
_58336C2092527391	cdbee1	<GEN>cdbee1							
_58336C2192627791	cdbee2	<GEN>cdbee2							
_58336C2292727B91	cdbee3	<GEN>cdbee3							
_58336C2392827F91	cdbee4	<GEN>cdbee4							
_58336C20D2527792	cdbef1	<GEN>cdbef1							
_58336C21D2627B92	cdbef2	<GEN>cdbef2							
_58336C22D2727F92	cdbef3	<GEN>cdbef3							
_58336C23D2828392	cdbef4	<GEN>cdbef4							
_9A336C2013E26797	cdbnb1	<GEN>cdbnb1							
_9A336C2113F26B97	cdbnb2	<GEN>cdbnb2							
_9A336C2213026F97	cdbnb3	<GEN>cdbnb3							
_9A336C2313127397	cdbnb4	<GEN>cdbnb4							
_9A336C2053E26B98	cdbnc1	<GEN>cdbnc1							
_9A336C2153F26F98	cdbnc2	<GEN>cdbnc2							
_9A336C2253027398	cdbnc3	<GEN>cdbnc3							
_9A336C2353127798	cdbnc4	<GEN>cdbnc4							
_9A336C2094E26F99	cdbnd1	<GEN>cdbnd1							
_9A336C2194F27399	cdbnd2	<GEN>cdbnd2							
_9A336C2294027799	cdbnd3	<GEN>cdbnd3							
_9A336C2394127B99	cdbnd4	<GEN>cdbnd4							
_9A336C20D4E2739A	cdbne1	<GEN>cdbne1							
_9A336C21D4F2779A	cdbne2	<GEN>cdbne2							
_9A336C22D4027B9A	cdbne3	<GEN>cdbne3							
_9A336C23D4127F9A	cdbne4	<GEN>cdbne4							
_9A336C2014E2779B	cdbnf1	<GEN>cdbnf1							
_9A336C2114F27B9B	cdbnf2	<GEN>cdbnf2							
_9A336C2214027F9B	cdbnf3	<GEN>cdbnf3							
_9A336C231412839B	cdbnf4	<GEN>cdbnf4							
_DB336C205433679C	cdbsb1	<GEN>cdbsb1							
_DB336C2154436B9C	cdbsb2	<GEN>cdbsb2							
_DB336C2254536F9C	cdbsb3	<GEN>cdbsb3							
_DB336C235463739C	cdbsb4	<GEN>cdbsb4							
_DB336C2094336B9D	cdbsc1	<GEN>cdbsc1							
_DB336C2194436F9D	cdbsc2	<GEN>cdbsc2							
_DB336C229453739D	cdbsc3	<GEN>cdbsc3							
_DB336C239463779D	cdbsc4	<GEN>cdbsc4							
_DB336C20D5336F9E	cdbsd1	<GEN>cdbsd1							
_DB336C21D543739E	cdbsd2	<GEN>cdbsd2							
_DB336C22D553779E	cdbsd3	<GEN>cdbsd3							
_DB336C23D5637B9E	cdbsd4	<GEN>cdbsd4							
_DB336C201533739F	cdbse1	<GEN>cdbse1							
_DB336C211543779F	cdbse2	<GEN>cdbse2							
_DB336C2215537B9F	cdbse3	<GEN>cdbse3							
_DB336C2315637F9F	cdbse4	<GEN>cdbse4							
_DB336C20553377A0	cdbsf1	<GEN>cdbsf1							
_DB336C2155437BA0	cdbsf2	<GEN>cdbsf2							
_DB336C2255537FA0	cdbsf3	<GEN>cdbsf3							
_DB336C23556383A0	cdbsf4	<GEN>cdbsf4							
_1C336C209543679D	cdbtb1	<GEN>cdbtb1							
_1C336C2195536B9D	cdbtb2	<GEN>cdbtb2							
_1C336C2295636F9D	cdbtb3	<GEN>cdbtb3							
_1C336C239573739D	cdbtb4	<GEN>cdbtb4							
_1C336C20D5436B9E	cdbtc1	<GEN>cdbtc1							
_1C336C21D5536F9E	cdbtc2	<GEN>cdbtc2							
_1C336C22D563739E	cdbtc3	<GEN>cdbtc3							
_1C336C23D573779E	cdbtc4	<GEN>cdbtc4							
_1C336C2016436F9F	cdbtd1	<GEN>cdbtd1							
_1C336C211653739F	cdbtd2	<GEN>cdbtd2							
_1C336C221663779F	cdbtd3	<GEN>cdbtd3							
_1C336C2316737B9F	cdbtd4	<GEN>cdbtd4							
_1C336C20564373A0	cdbte1	<GEN>cdbte1							
_1C336C21565377A0	cdbte2	<GEN>cdbte2							
_1C336C2256637BA0	cdbte3	<GEN>cdbte3							
_1C336C2356737FA0	cdbte4	<GEN>cdbte4							
_1C336C20964377A1	cdbtf1	<GEN>cdbtf1							
_1C336C2196537BA1	cdbtf2	<GEN>cdbtf2							
_1C336C2296637FA1	cdbtf3	<GEN>cdbtf3							
_1C336C23967383A1	cdbtf4	<GEN>cdbtf4							
_5C336C20D553679E	cdbub1	<GEN>cdbub1							
_5C336C21D5636B9E	cdbub2	<GEN>cdbub2							
_5C336C22D5736F9E	cdbub3	<GEN>cdbub3							
_5C336C23D583739E	cdbub4	<GEN>cdbub4							
_5C336C2015536B9F	cdbuc1	<GEN>cdbuc1							
_5C336C2115636F9F	cdbuc2	<GEN>cdbuc2							
_5C336C221573739F	cdbuc3	<GEN>cdbuc3							
